_time	srsue_data_id	cfo	distance_km	dl_earfcn	dl_evm	dl_mcs	fec_iters	pathloss	pci	ri	rrc_state	rsrp	rsrq	rssi	rx_brate	rx_errors	rx_pkts	sfo	sinr	speed_kmph	sync_err	ta_us	tx_brate	tx_errors	tx_pkts	ul_buffer	ul_mcs	ul_power
2025-01-29 20:53:05.646	ue1_uhd	-2.84	0	368500	0.09	24.89	2.04	0	1	0	0	1.54	0	0	0.03	0	26	-2	20.63	0	0	0	4.26	1	249	379479	4.87	-10.25
2025-01-29 20:53:05.813	ue2_uhd	-0.42	0	368500	0.05	26.82	1.14	0	1	0	0	0.31	0	0	0.03	0	21	0	24.51	0	-0.02	0	2.19	3	250	379421	1.73	-10.23
2025-01-29 20:53:06.126	ue1_uhd	-1.59	0	368500	0.08	24.82	1.71	0	1	0	0	1.41	0	0	0.03	0	27	-1	20.78	0	0	0	4.3	5	252	379969	4.86	-10.21
2025-01-29 20:53:06.302	ue2_uhd	-0.3	0	368500	0.05	26.86	1.05	0	1	0	0	0.32	0	0	0.03	0	21	0	24.55	0	-0.02	0	2.26	0	250	380429	1.9	-10.23
2025-01-29 20:53:06.606	ue1_uhd	0.72	0	368500	0.08	24.85	1.81	0	1	0	0	1.56	0	0	0.03	1	27	0	20.74	0	0	0	4.17	2	249	378715	4.76	-10.17
2025-01-29 20:53:06.791	ue2_uhd	-1.37	0	368500	0.05	26.91	1.14	0	1	0	0	0.34	0	0	0.03	0	21	-1	24.54	0	-0.02	0	2.27	4	250	379570	1.91	-10.28
2025-01-29 20:53:07.085	ue1_uhd	0.08	0	368500	0.08	24.78	1.48	0	1	0	0	1.73	0	0	0.03	0	26	0	20.88	0	0	0	4.24	3	250	379779	4.82	-10.23
2025-01-29 20:53:07.280	ue2_uhd	-0.53	0	368500	0.05	26.9	1.05	0	1	0	0	0.33	0	0	0.03	0	20	0	24.4	0	-0.02	0	2.09	5	249	379088	1.55	-10.27
2025-01-29 20:53:07.565	ue1_uhd	3.19	0	368500	0.08	24.86	1.64	0	1	0	0	1.42	0	0	0.03	0	27	3	20.66	0	0	0	4.27	1	250	380488	4.85	-10.19
2025-01-29 20:53:07.770	ue2_uhd	-1.44	0	368500	0.05	26.86	1.18	0	1	0	0	0.2	0	0	0.03	0	21	-1	24.43	0	-0.02	0	2	2	251	380574	1.34	-10.27
2025-01-29 20:53:08.044	ue1_uhd	-0.52	0	368500	0.08	24.85	1.78	0	1	0	0	1.55	0	0	0.03	0	26	0	20.63	0	0	0	4.32	2	249	380630	4.94	-10.19
2025-01-29 20:53:08.259	ue2_uhd	-1.06	0	368500	0.05	26.82	1.18	0	1	0	0	0.33	0	0	0.03	0	21	-1	24.35	0	-0.02	0	2.04	3	251	380185	1.42	-10.27
2025-01-29 20:53:08.524	ue1_uhd	-0.39	0	368500	0.09	24.86	2	0	1	0	0	1.42	0	0	0.03	0	27	0	20.67	0	0	0	4.44	4	251	380301	5.04	-10.17
2025-01-29 20:53:08.748	ue2_uhd	-1.05	0	368500	0.05	26.86	1.14	0	1	0	0	0.34	0	0	0.03	0	21	-1	24.44	0	-0.02	0	2.12	2	250	380583	1.6	-10.16
2025-01-29 20:53:09.004	ue1_uhd	-0.24	0	368500	0.09	25.33	2.81	0	1	0	0	1.53	0	0	0.03	1	27	0	20.61	0	0	0	4.23	3	250	380679	4.81	-10.18
2025-01-29 20:53:09.237	ue2_uhd	0.2	0	368500	0.05	26.77	1.14	0	1	0	0	0.32	0	0	0.03	0	21	0	24.45	0	-0.02	0	2.16	2	250	380163	1.69	-10.24
2025-01-29 20:53:09.484	ue1_uhd	2.37	0	368500	0.09	24.89	1.96	0	1	0	0	1.4	0	0	0.03	0	27	2	20.68	0	0	0	4.21	2	249	379444	4.81	-10.22
2025-01-29 20:53:09.727	ue2_uhd	1.11	0	368500	0.05	26.76	1.05	0	1	0	0	0.33	0	0	0.03	0	20	1	24.4	0	-0.02	0	2.16	3	250	379709	1.67	-10.24
2025-01-29 20:53:09.964	ue1_uhd	-1.87	0	368500	0.08	24.67	1.7	0	1	0	0	1.46	0	0	0.03	0	26	-1	20.53	0	0	0	4.31	3	251	380597	4.88	-10.25
2025-01-29 20:53:10.216	ue2_uhd	1.37	0	368500	0.05	26.77	1.14	0	1	0	0	0.33	0	0	0.03	0	21	1	24.41	0	-0.02	0	2.04	2	249	379470	1.45	-10.25
2025-01-29 20:53:10.444	ue1_uhd	1.12	0	368500	0.09	24.75	1.86	0	1	0	0	1.47	0	0	0.03	0	27	1	20.51	0	0	0	4.42	0	250	380431	5.04	-10.15
2025-01-29 20:53:10.704	ue2_uhd	-1.09	0	368500	0.05	26.86	1.27	0	1	0	0	0.31	0	0	0.03	0	21	-1	24.37	0	-0.02	0	2.12	3	251	380260	1.57	-10.23
2025-01-29 20:53:10.925	ue1_uhd	3.68	0	368500	0.09	25.04	2.14	0	1	0	0	1.42	0	0	0.03	1	28	3	20.56	0	0	0	4.55	4	252	380818	5.17	-10.16
2025-01-29 20:53:11.194	ue2_uhd	2.02	0	368500	0.05	26.86	1.09	0	1	0	0	0.31	0	0	0.03	0	21	2	24.35	0	-0.02	0	2.12	1	249	379636	1.62	-10.26
2025-01-29 20:53:11.404	ue1_uhd	-1.96	0	368500	0.09	24.89	1.93	0	1	0	0	1.45	0	0	0.03	0	27	-1	20.47	0	0	0	4.39	2	248	379787	5.05	-10.22
2025-01-29 20:53:11.683	ue2_uhd	1.29	0	368500	0.05	26.86	1.23	0	1	0	0	0.32	0	0	0.03	0	21	1	24.39	0	-0.02	0	2.21	3	251	380824	1.77	-10.22
2025-01-29 20:53:11.884	ue1_uhd	-3.93	0	368500	0.09	24.82	2.04	0	1	0	0	1.45	0	0	0.03	0	27	-3	20.59	0	0	0	4.43	1	248	380820	5.1	-10.21
2025-01-29 20:53:12.172	ue2_uhd	-1.71	0	368500	0.05	26.77	1.05	0	1	0	0	0.32	0	0	0.03	0	21	-1	24.34	0	-0.02	0	2.26	1	250	380362	1.88	-10.2
2025-01-29 20:53:12.364	ue1_uhd	0.4	0	368500	0.09	24.89	2.04	0	1	0	0	1.44	0	0	0.03	0	27	0	20.53	0	0	0	4.66	2	251	379488	5.31	-10.18
2025-01-29 20:53:12.660	ue2_uhd	-1.66	0	368500	0.05	26.91	1.23	0	1	0	0	0.31	0	0	0.03	0	21	-1	24.45	0	-0.02	0	2.27	2	249	379460	1.91	-10.21
2025-01-29 20:53:12.844	ue1_uhd	1.15	0	368500	0.09	24.86	2	0	1	0	0	1.33	0	0	0.03	1	28	1	20.66	0	0	0	4.66	4	251	379634	5.3	-10.17
2025-01-29 20:53:13.149	ue2_uhd	2.23	0	368500	0.05	26.91	1	0	1	0	0	0.19	0	0	0.03	0	22	2	24.51	0	-0.02	0	2.32	1	249	379479	2.02	-10.24
2025-01-29 20:53:13.324	ue1_uhd	-3.34	0	368500	0.09	24.9	1.83	0	1	0	0	1.32	0	0	0.03	0	28	-3	20.6	0	0	0	4.57	2	251	379457	5.19	-10.18
2025-01-29 20:53:13.637	ue2_uhd	0.9	0	368500	0.05	26.73	1.09	0	1	0	0	0.31	0	0	0.03	0	21	0	24.34	0	-0.02	0	2.37	4	252	380001	2.04	-10.22
2025-01-29 20:53:13.805	ue1_uhd	-2.28	0	368500	0.09	24.81	2	0	1	0	0	1.46	0	0	0.03	0	26	-2	20.4	0	0	0	4.27	6	251	380230	4.84	-10.31
2025-01-29 20:53:14.126	ue2_uhd	0.6	0	368500	0.05	26.86	1.24	0	1	0	0	0.3	0	0	0.03	0	20	0	24.32	0	-0.02	0	2.43	11	255	379898	1.83	-10.19
2025-01-29 20:53:14.286	ue1_uhd	-1.23	0	368500	0.09	24.85	2.07	0	1	0	0	1.46	0	0	0.03	0	26	-1	20.47	0	0	0	4.11	2	249	379214	4.68	-10.21
2025-01-29 20:53:14.615	ue2_uhd	2.46	0	368500	0.05	26.9	1.05	0	1	0	0	0.3	0	0	0.03	0	20	2	24.28	0	-0.02	0	1.63	0	249	379804	0.59	-10.21
2025-01-29 20:53:14.767	ue1_uhd	-2.43	0	368500	0.09	24.74	1.93	0	1	0	0	1.51	0	0	0.03	0	26	-2	20.48	0	0	0	4.17	3	251	379411	4.73	-10.2
2025-01-29 20:53:15.103	ue2_uhd	1	0	368500	0.05	26.81	1.1	0	1	0	0	0.32	0	0	0.03	0	20	0	24.24	0	-0.02	0	1.77	0	250	379682	0.87	-10.26
2025-01-29 20:53:15.247	ue1_uhd	0.08	0	368500	0.09	24.93	1.85	0	1	0	0	1.42	0	0	0.03	1	27	0	20.7	0	0	0	4.09	0	249	379975	4.65	-10.26
2025-01-29 20:53:15.591	ue2_uhd	-1.55	0	368500	0.05	26.86	1.14	0	1	0	0	0.31	0	0	0.03	0	20	-1	24.38	0	-0.02	0	1.94	3	250	379524	1.25	-10.24
2025-01-29 20:53:15.728	ue1_uhd	1.85	0	368500	0.09	24.85	1.89	0	1	0	0	1.41	0	0	0.03	0	26	1	20.63	0	0	0	4.23	3	250	379505	4.81	-10.23
2025-01-29 20:53:16.080	ue2_uhd	1.32	0	368500	0.05	26.82	1.09	0	1	0	0	0.31	0	0	0.03	0	21	1	24.48	0	-0.02	0	1.9	2	250	380023	1.15	-10.28
2025-01-29 20:53:16.208	ue1_uhd	-0.06	0	368500	0.09	24.93	1.89	0	1	0	0	1.41	0	0	0.03	0	27	0	20.6	0	0	0	4.21	3	251	379514	4.76	-10.22
2025-01-29 20:53:16.569	ue2_uhd	1.04	0	368500	0.05	26.81	1.48	0	1	0	0	0.33	0	0	0.03	0	20	1	24.32	0	-0.02	0	1.95	2	251	379570	1.23	-10.25
2025-01-29 20:53:16.688	ue1_uhd	-1.28	0	368500	0.08	24.81	1.63	0	1	0	0	1.53	0	0	0.03	0	26	-1	20.57	0	0	0	4.27	0	249	380299	4.88	-10.22
2025-01-29 20:53:17.058	ue2_uhd	-2.51	0	368500	0.05	26.82	1.14	0	1	0	0	0.36	0	0	0.03	0	21	-2	24.42	0	-0.02	0	1.97	2	250	379950	1.31	-10.23
2025-01-29 20:53:17.168	ue1_uhd	0.7	0	368500	0.09	24.86	1.75	0	1	0	0	1.4	0	0	0.03	1	28	0	20.67	0	0	0	4.44	4	250	379837	5.07	-10.22
2025-01-29 20:53:17.547	ue2_uhd	0.13	0	368500	0.05	26.81	1.24	0	1	0	0	0.36	0	0	0.03	0	20	0	24.32	0	-0.02	0	2.07	0	248	380206	1.52	-10.21
2025-01-29 20:53:17.649	ue1_uhd	1.85	0	368500	0.08	24.89	1.46	0	1	0	0	1.6	0	0	0.03	0	27	1	20.95	0	0	0	4.34	1	250	379975	4.94	-10.2
2025-01-29 20:53:18.036	ue2_uhd	1.13	0	368500	0.05	26.91	1.18	0	1	0	0	0.26	0	0	0.03	0	21	1	24.47	0	-0.02	0	2.23	3	250	380016	1.8	-10.23
2025-01-29 20:53:18.136	ue1_uhd	-0.53	0	368500	0.09	24.93	1.93	0	1	0	0	1.52	0	0	0.03	0	26	0	20.52	0	0	0	4.21	5	249	379225	4.8	-10.25
2025-01-29 20:53:18.525	ue2_uhd	0.63	0	368500	0.05	26.82	1.18	0	1	0	0	0.35	0	0	0.03	0	21	0	24.57	0	-0.02	0	2.05	4	250	380003	1.45	-10.21
2025-01-29 20:53:18.615	ue1_uhd	1.3	0	368500	0.08	24.78	1.7	0	1	0	0	1.52	0	0	0.03	1	27	1	20.59	0	0	0	4.27	3	251	380671	4.83	-10.18
2025-01-29 20:53:19.014	ue2_uhd	1.32	0	368500	0.05	26.81	1	0	1	0	0	0.45	0	0	0.03	0	20	1	24.69	0	-0.02	0	1.92	2	251	380025	1.16	-10.22
2025-01-29 20:53:19.095	ue1_uhd	1.88	0	368500	0.09	24.81	1.85	0	1	0	0	1.39	0	0	0.03	0	26	1	20.58	0	0	0	4.15	3	249	379907	4.74	-10.21
2025-01-29 20:53:19.503	ue2_uhd	2.5	0	368500	0.05	26.95	1.05	0	1	0	0	0.34	0	0	0.03	0	21	2	24.67	0	-0.02	0	1.96	0	249	379961	1.3	-10.31
2025-01-29 20:53:19.576	ue1_uhd	1.07	0	368500	0.09	24.89	1.89	0	1	0	0	1.42	0	0	0.03	0	26	1	20.51	0	0	0	4.2	1	250	379358	4.76	-10.22
2025-01-29 20:53:19.992	ue2_uhd	-0.71	0	368500	0.05	26.95	1.14	0	1	0	0	0.47	0	0	0.03	0	21	0	24.6	0	-0.02	0	2.09	3	250	379597	1.54	-10.27
2025-01-29 20:53:20.056	ue1_uhd	-2.69	0	368500	0.09	24.86	1.93	0	1	0	0	1.36	0	0	0.03	0	27	-2	20.47	0	0	0	4.28	3	250	380175	4.88	-10.19
2025-01-29 20:53:20.481	ue2_uhd	-0.3	0	368500	0.05	26.86	1.14	0	1	0	0	0.45	0	0	0.03	0	21	0	24.53	0	-0.02	0	2.18	1	250	379503	1.71	-10.18
2025-01-29 20:53:20.537	ue1_uhd	5.5	0	368500	0.09	24.82	2.07	0	1	0	0	1.41	0	0	0.03	0	27	5	20.37	0	0	0	4.44	2	251	379566	5.05	-10.2
2025-01-29 20:53:20.970	ue2_uhd	-0.5	0	368500	0.05	26.77	1.14	0	1	0	0	0.45	0	0	0.03	0	21	0	24.53	0	-0.02	0	2.28	2	250	380160	1.91	-10.2
2025-01-29 20:53:21.017	ue1_uhd	2.5	0	368500	0.09	24.81	2.19	0	1	0	0	1.44	0	0	0.03	0	26	2	20.35	0	0	0	4.21	3	249	379392	4.8	-10.24
2025-01-29 20:53:21.459	ue2_uhd	-1.49	0	368500	0.05	26.86	1.09	0	1	0	0	0.47	0	0	0.03	0	21	-1	24.58	0	-0.02	0	2.3	3	251	380647	1.92	-10.27
2025-01-29 20:53:21.497	ue1_uhd	-1.29	0	368500	0.09	25.19	2.48	0	1	0	0	1.44	0	0	0.03	0	26	-1	20.44	0	0	0	4.19	3	251	380316	4.75	-10.21
2025-01-29 20:53:21.948	ue2_uhd	-1.61	0	368500	0.05	26.82	1.14	0	1	0	0	0.33	0	0	0.03	0	21	-1	24.61	0	-0.02	0	2.23	4	250	380363	1.8	-10.27
2025-01-29 20:53:21.977	ue1_uhd	-1.18	0	368500	0.09	25.26	2.74	0	1	0	0	1.44	0	0	0.03	1	27	-1	20.51	0	0	0	4.21	2	251	379905	4.76	-10.19
2025-01-29 20:53:22.438	ue2_uhd	2.78	0	368500	0.05	26.86	1.09	0	1	0	0	0.32	0	0	0.03	0	21	2	24.7	0	-0.02	0	2.15	2	249	380305	1.66	-10.25
2025-01-29 20:53:22.457	ue1_uhd	1.81	0	368500	0.08	24.86	1.82	0	1	0	0	1.32	0	0	0.03	0	27	1	20.55	0	0	0	4.35	1	248	380432	5	-10.17
2025-01-29 20:53:22.927	ue2_uhd	1.25	0	368500	0.05	26.95	1.14	0	1	0	0	0.46	0	0	0.03	0	21	1	24.7	0	-0.02	0	2.11	5	252	380820	1.55	-10.23
2025-01-29 20:53:22.937	ue1_uhd	-1.97	0	368500	0.09	24.86	2.29	0	1	0	0	1.32	0	0	0.03	0	27	-1	20.51	0	0	0	4.5	3	251	379772	5.12	-10.27
2025-01-29 20:53:23.416	ue2_uhd	-0.52	0	368500	0.05	26.82	1.05	0	1	0	0	0.47	0	0	0.03	0	21	0	24.55	0	-0.02	0	1.99	2	250	380445	1.33	-10.27
2025-01-29 20:53:23.417	ue1_uhd	-1.57	0	368500	0.09	24.89	2.11	0	1	0	0	1.45	0	0	0.03	0	26	-1	20.46	0	0	0	4.29	4	251	380059	4.86	-10.21
2025-01-29 20:53:23.898	ue1_uhd	0.52	0	368500	0.09	24.89	1.82	0	1	0	0	1.31	0	0	0.03	1	28	0	20.56	0	0	0	4.35	1	249	380646	4.97	-10.2
2025-01-29 20:53:23.905	ue2_uhd	0.27	0	368500	0.05	26.91	1.09	0	1	0	0	0.44	0	0	0.03	0	21	0	24.56	0	-0.02	0	2.09	1	250	380096	1.55	-10.22
2025-01-29 20:53:24.378	ue1_uhd	-1.78	0	368500	0.09	24.86	2.11	0	1	0	0	1.33	0	0	0.03	0	27	-1	20.51	0	0	0	4.51	2	250	379599	5.14	-10.16
2025-01-29 20:53:24.394	ue2_uhd	0.27	0	368500	0.05	26.81	1.14	0	1	0	0	0.46	0	0	0.03	0	20	0	24.39	0	-0.02	0	1.99	4	251	379586	1.32	-10.28
2025-01-29 20:53:24.859	ue1_uhd	-0.35	0	368500	0.09	24.82	1.71	0	1	0	0	1.33	0	0	0.03	0	27	0	20.55	0	0	0	4.51	2	249	379727	5.17	-10.17
2025-01-29 20:53:24.883	ue2_uhd	0.63	0	368500	0.05	26.86	1.24	0	1	0	0	0.47	0	0	0.03	0	20	0	24.48	0	-0.02	0	2.06	3	249	380656	1.49	-10.16
2025-01-29 20:53:25.339	ue1_uhd	2.24	0	368500	0.09	24.89	1.93	0	1	0	0	1.4	0	0	0.03	0	26	2	20.5	0	0	0	4.21	5	250	380333	4.79	-10.2
2025-01-29 20:53:25.372	ue2_uhd	0.3	0	368500	0.05	26.82	1.18	0	1	0	0	0.33	0	0	0.03	0	21	0	24.66	0	-0.02	0	1.99	3	250	379706	1.33	-10.24
2025-01-29 20:53:25.819	ue1_uhd	0.87	0	368500	0.09	24.74	1.93	0	1	0	0	1.39	0	0	0.03	1	27	0	20.75	0	0	0	4.11	4	251	380475	4.64	-10.2
2025-01-29 20:53:25.861	ue2_uhd	-1.44	0	368500	0.05	26.76	1.19	0	1	0	0	0.46	0	0	0.03	0	20	-1	24.65	0	-0.02	0	2	2	250	379541	1.35	-10.24
2025-01-29 20:53:26.299	ue1_uhd	-2.18	0	368500	0.09	24.96	2	0	1	0	0	1.42	0	0	0.03	0	26	-2	20.6	0	0	0	3.98	1	249	379532	4.52	-10.26
2025-01-29 20:53:26.350	ue2_uhd	-1.17	0	368500	0.05	26.82	1.23	0	1	0	0	0.35	0	0	0.03	0	21	-1	24.62	0	-0.02	0	2.02	3	250	379550	1.39	-10.23
2025-01-29 20:53:26.779	ue1_uhd	-3.06	0	368500	0.09	24.85	1.78	0	1	0	0	1.54	0	0	0.03	0	26	-3	20.6	0	0	0	4.27	1	250	379392	4.86	-10.2
2025-01-29 20:53:26.839	ue2_uhd	-0.31	0	368500	0.05	26.86	1	0	1	0	0	0.47	0	0	0.03	0	20	0	24.6	0	-0.02	0	1.94	2	249	380695	1.24	-10.22
2025-01-29 20:53:27.259	ue1_uhd	4.49	0	368500	0.09	24.82	2.04	0	1	0	0	1.39	0	0	0.03	0	27	4	20.64	0	0	0	4.28	4	251	379492	4.85	-10.23
2025-01-29 20:53:27.328	ue2_uhd	-0.14	0	368500	0.05	26.82	1.09	0	1	0	0	0.45	0	0	0.03	0	21	0	24.54	0	-0.02	0	1.95	2	250	380847	1.25	-10.21
2025-01-29 20:53:27.739	ue1_uhd	0.26	0	368500	0.09	24.85	1.81	0	1	0	0	1.55	0	0	0.03	0	26	0	20.67	0	0	0	4.12	2	251	380362	4.65	-10.21
2025-01-29 20:53:27.816	ue2_uhd	2.44	0	368500	0.05	26.76	1.05	0	1	0	0	0.47	0	0	0.03	0	20	2	24.51	0	-0.02	0	2.05	1	250	380840	1.46	-10.23
2025-01-29 20:53:28.218	ue1_uhd	-0.8	0	368500	0.08	24.96	1.81	0	1	0	0	1.68	0	0	0.03	1	27	0	21.05	0	0	0	4.21	3	251	380030	4.76	-10.15
2025-01-29 20:53:28.305	ue2_uhd	-1.5	0	368500	0.05	26.86	1.23	0	1	0	0	0.34	0	0	0.03	0	21	-1	24.6	0	-0.02	0	2.02	4	250	379739	1.39	-10.24
2025-01-29 20:53:28.697	ue1_uhd	1.7	0	368500	0.08	24.81	1.67	0	1	0	0	1.46	0	0	0.03	0	26	1	20.71	0	0	0	4.12	3	249	380564	4.7	-10.23
2025-01-29 20:53:28.794	ue2_uhd	0.56	0	368500	0.05	26.82	1.09	0	1	0	0	0.43	0	0	0.03	0	21	0	24.62	0	-0.02	0	2.14	2	250	379847	1.63	-10.18
2025-01-29 20:53:29.176	ue1_uhd	-1.14	0	368500	0.09	24.74	2.04	0	1	0	0	1.55	0	0	0.03	0	26	-1	20.57	0	0	0	4.2	1	250	380247	4.78	-10.18
2025-01-29 20:53:29.283	ue2_uhd	0.28	0	368500	0.05	26.81	1.14	0	1	0	0	0.41	0	0	0.03	0	20	0	24.42	0	-0.02	0	2.11	4	251	380770	1.55	-10.23
2025-01-29 20:53:29.657	ue1_uhd	1.09	0	368500	0.09	24.93	1.86	0	1	0	0	1.42	0	0	0.03	0	27	1	20.61	0	0	0	4.24	2	249	380025	4.84	-10.27
2025-01-29 20:53:29.772	ue2_uhd	-1.78	0	368500	0.05	26.82	1.23	0	1	0	0	0.47	0	0	0.03	0	21	-1	24.62	0	-0.02	0	1.94	3	251	379585	1.21	-10.21
2025-01-29 20:53:30.137	ue1_uhd	2.49	0	368500	0.08	24.81	1.7	0	1	0	0	1.52	0	0	0.03	1	27	2	20.69	0	0	0	4.26	4	251	379425	4.82	-10.27
2025-01-29 20:53:30.261	ue2_uhd	-1.01	0	368500	0.05	27	1.1	0	1	0	0	0.46	0	0	0.03	0	20	-1	24.5	0	-0.02	0	1.84	2	251	379969	1	-10.25
2025-01-29 20:53:30.617	ue1_uhd	1.57	0	368500	0.09	24.93	2.04	0	1	0	0	1.5	0	0	0.03	0	26	1	20.6	0	0	0	4.21	2	251	380808	4.76	-10.22
2025-01-29 20:53:30.750	ue2_uhd	-0.6	0	368500	0.05	26.9	1.1	0	1	0	0	0.45	0	0	0.03	0	20	0	24.43	0	-0.02	0	1.92	1	247	379532	1.27	-10.23
2025-01-29 20:53:31.096	ue1_uhd	-0.82	0	368500	0.09	24.89	1.85	0	1	0	0	1.41	0	0	0.03	0	26	0	20.63	0	0	0	4.09	3	250	379974	4.64	-10.21
2025-01-29 20:53:31.239	ue2_uhd	0.9	0	368500	0.05	26.82	1.05	0	1	0	0	0.47	0	0	0.03	0	21	0	24.54	0	-0.02	0	2.08	2	251	380845	1.52	-10.21
2025-01-29 20:53:31.575	ue1_uhd	-5.69	0	368500	0.09	24.79	1.89	0	1	0	0	1.38	0	0	0.03	0	27	-5	20.65	0	0	0	4.3	3	251	379966	4.88	-10.16
2025-01-29 20:53:31.729	ue2_uhd	-0.87	0	368500	0.05	26.86	1.09	0	1	0	0	0.46	0	0	0.03	0	21	0	24.66	0	-0.02	0	2.2	1	249	379563	1.79	-10.18
2025-01-29 20:53:32.064	ue1_uhd	1.78	0	368500	0.09	24.93	2	0	1	0	0	1.43	0	0	0.03	0	26	1	20.52	0	0	0	4.21	3	250	380075	4.78	-10.22
2025-01-29 20:53:32.217	ue2_uhd	0.58	0	368500	0.05	26.91	1.27	0	1	0	0	0.44	0	0	0.03	0	21	0	24.62	0	-0.02	0	2.07	5	252	380600	1.48	-10.25
2025-01-29 20:53:32.544	ue1_uhd	-0.52	0	368500	0.09	25.35	2.77	0	1	0	0	1.44	0	0	0.03	2	27	0	20.43	0	0	0	4	3	248	379061	4.57	-10.26
2025-01-29 20:53:32.706	ue2_uhd	-1.09	0	368500	0.05	26.9	1.19	0	1	0	0	0.47	0	0	0.03	0	20	-1	24.57	0	-0.02	0	2.02	2	250	380015	1.4	-10.2
2025-01-29 20:53:33.024	ue1_uhd	1.96	0	368500	0.09	24.79	1.89	0	1	0	0	1.32	0	0	0.03	0	27	1	20.5	0	0	0	4.33	5	253	379638	4.85	-10.25
2025-01-29 20:53:33.195	ue2_uhd	-0.99	0	368500	0.05	26.91	1.14	0	1	0	0	0.46	0	0	0.03	0	21	0	24.62	0	-0.02	0	2.04	3	249	380364	1.45	-10.23
2025-01-29 20:53:33.504	ue1_uhd	0.59	0	368500	0.09	24.77	1.85	0	1	0	0	1.45	0	0	0.03	0	25	0	20.44	0	0	0	3.81	1	249	380093	4.31	-10.21
2025-01-29 20:53:33.685	ue2_uhd	0.1	0	368500	0.05	26.81	1	0	1	0	0	0.44	0	0	0.03	0	20	0	24.48	0	-0.02	0	1.98	4	251	380317	1.29	-10.33
2025-01-29 20:53:33.984	ue1_uhd	-2.29	0	368500	0.09	24.93	1.85	0	1	0	0	1.33	0	0	0.03	0	26	-2	20.55	0	0	0	3.97	1	250	380179	4.49	-10.23
2025-01-29 20:53:34.174	ue2_uhd	0.47	0	368500	0.05	26.9	1.05	0	1	0	0	0.46	0	0	0.03	0	20	0	24.48	0	-0.02	0	1.98	2	250	380547	1.29	-10.26
2025-01-29 20:53:34.464	ue1_uhd	-1.28	0	368500	0.09	24.74	2	0	1	0	0	1.44	0	0	0.03	0	26	-1	20.45	0	0	0	4.06	1	250	380677	4.6	-10.23
2025-01-29 20:53:34.663	ue2_uhd	1.43	0	368500	0.05	26.77	1.05	0	1	0	0	0.34	0	0	0.03	0	21	1	24.53	0	-0.02	0	1.96	3	251	379860	1.25	-10.22
2025-01-29 20:53:34.943	ue1_uhd	-1.74	0	368500	0.09	24.81	2	0	1	0	0	1.45	0	0	0.03	0	26	-1	20.48	0	0	0	4.15	1	249	380027	4.74	-10.24
2025-01-29 20:53:35.152	ue2_uhd	-1.19	0	368500	0.05	26.86	1.14	0	1	0	0	0.44	0	0	0.03	0	21	-1	24.6	0	-0.02	0	1.92	1	250	380373	1.19	-10.27
2025-01-29 20:53:35.424	ue1_uhd	0.19	0	368500	0.09	24.82	2.07	0	1	0	0	1.31	0	0	0.03	0	27	0	20.51	0	0	0	4.29	3	249	379579	4.9	-10.19
2025-01-29 20:53:35.641	ue2_uhd	-0.19	0	368500	0.05	26.95	1.14	0	1	0	0	0.43	0	0	0.03	0	20	0	24.61	0	-0.02	0	2.03	2	250	379987	1.42	-10.25
2025-01-29 20:53:35.904	ue1_uhd	-2.74	0	368500	0.09	24.89	2.15	0	1	0	0	1.45	0	0	0.03	0	26	-2	20.43	0	0	0	4.35	1	250	379621	4.96	-10.19
2025-01-29 20:53:36.130	ue2_uhd	0.95	0	368500	0.05	26.91	1.14	0	1	0	0	0.34	0	0	0.03	0	21	0	24.55	0	-0.02	0	2.01	5	251	380379	1.37	-10.27
2025-01-29 20:53:36.384	ue1_uhd	2.84	0	368500	0.09	24.86	2	0	1	0	0	1.34	0	0	0.03	0	27	2	20.53	0	0	0	4.48	3	251	379720	5.11	-10.2
2025-01-29 20:53:36.618	ue2_uhd	-0.2	0	368500	0.05	26.81	1.1	0	1	0	0	0.46	0	0	0.03	0	20	0	24.54	0	-0.02	0	1.9	1	248	380159	1.2	-10.2
2025-01-29 20:53:36.864	ue1_uhd	0.88	0	368500	0.09	24.86	1.82	0	1	0	0	1.43	0	0	0.03	1	28	0	20.66	0	0	0	4.38	3	251	380468	4.97	-10.23
2025-01-29 20:53:37.107	ue2_uhd	-0.83	0	368500	0.05	26.77	1.14	0	1	0	0	0.46	0	0	0.03	0	21	0	24.39	0	-0.02	0	1.98	4	251	380322	1.29	-10.18
2025-01-29 20:53:37.344	ue1_uhd	-3.44	0	368500	0.08	24.86	1.82	0	1	0	0	1.53	0	0	0.03	0	27	-3	20.65	0	0	0	4.3	2	249	379582	4.92	-10.17
2025-01-29 20:53:37.597	ue2_uhd	0.24	0	368500	0.05	26.86	1	0	1	0	0	0.49	0	0	0.03	0	20	0	24.46	0	-0.02	0	1.91	1	250	379491	1.18	-10.2
2025-01-29 20:53:37.823	ue1_uhd	1.86	0	368500	0.08	24.85	1.89	0	1	0	0	1.64	0	0	0.03	0	26	1	20.71	0	0	0	4.33	2	251	380541	4.91	-10.21
2025-01-29 20:53:38.086	ue2_uhd	-0.78	0	368500	0.05	26.86	1.09	0	1	0	0	0.46	0	0	0.03	0	21	0	24.48	0	-0.02	0	2.03	1	248	379633	1.45	-10.17
