_time,_value,_field,srsue_data_id
2025-01-29T20:45:52.540123813Z,24.97,sinr,ue2_uhd
2025-01-29T20:45:53.029135813Z,24.82,sinr,ue2_uhd
2025-01-29T20:45:53.518258813Z,24.87,sinr,ue2_uhd
2025-01-29T20:45:54.007290813Z,24.87,sinr,ue2_uhd
2025-01-29T20:45:54.496348813Z,25.06,sinr,ue2_uhd
2025-01-29T20:45:54.985476813Z,24.84,sinr,ue2_uhd
2025-01-29T20:45:55.474503813Z,24.92,sinr,ue2_uhd
2025-01-29T20:45:55.963507813Z,24.8,sinr,ue2_uhd
2025-01-29T20:45:56.452542813Z,24.63,sinr,ue2_uhd
2025-01-29T20:45:56.941449813Z,24.79,sinr,ue2_uhd
2025-01-29T20:45:57.430424813Z,24.94,sinr,ue2_uhd
2025-01-29T20:45:57.919444813Z,24.91,sinr,ue2_uhd
2025-01-29T20:45:58.408629813Z,24.93,sinr,ue2_uhd
2025-01-29T20:45:58.897789813Z,24.84,sinr,ue2_uhd
2025-01-29T20:45:59.386742813Z,24.96,sinr,ue2_uhd
2025-01-29T20:45:59.875672813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:00.364767813Z,24.99,sinr,ue2_uhd
2025-01-29T20:46:00.853588813Z,24.95,sinr,ue2_uhd
2025-01-29T20:46:01.342354813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:01.831064813Z,24.78,sinr,ue2_uhd
2025-01-29T20:46:02.320112813Z,24.89,sinr,ue2_uhd
2025-01-29T20:46:02.809030813Z,24.81,sinr,ue2_uhd
2025-01-29T20:46:03.297975813Z,24.88,sinr,ue2_uhd
2025-01-29T20:46:03.787193813Z,24.86,sinr,ue2_uhd
2025-01-29T20:46:04.275889813Z,24.92,sinr,ue2_uhd
2025-01-29T20:46:04.764604813Z,24.75,sinr,ue2_uhd
2025-01-29T20:46:05.253361813Z,24.92,sinr,ue2_uhd
2025-01-29T20:46:05.741915813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:06.230888813Z,24.95,sinr,ue2_uhd
2025-01-29T20:46:06.719695813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:07.208562813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:07.697354813Z,24.88,sinr,ue2_uhd
2025-01-29T20:46:08.186140813Z,24.86,sinr,ue2_uhd
2025-01-29T20:46:08.674665813Z,24.8,sinr,ue2_uhd
2025-01-29T20:46:09.163532813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:09.652391813Z,24.78,sinr,ue2_uhd
2025-01-29T20:46:10.141310813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:10.630135813Z,24.9,sinr,ue2_uhd
2025-01-29T20:46:11.119035813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:11.607904813Z,25.4,sinr,ue2_uhd
2025-01-29T20:46:12.096811813Z,24.91,sinr,ue2_uhd
2025-01-29T20:46:12.585604813Z,24.75,sinr,ue2_uhd
2025-01-29T20:46:13.074619813Z,24.43,sinr,ue2_uhd
2025-01-29T20:46:13.563637813Z,24.26,sinr,ue2_uhd
2025-01-29T20:46:14.052415813Z,24.68,sinr,ue2_uhd
2025-01-29T20:46:14.541316813Z,24.91,sinr,ue2_uhd
2025-01-29T20:46:15.030215813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:15.519089813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:16.007955813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:16.496776813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:16.985917813Z,24.9,sinr,ue2_uhd
2025-01-29T20:46:17.474876813Z,25.06,sinr,ue2_uhd
2025-01-29T20:46:17.963769813Z,24.98,sinr,ue2_uhd
2025-01-29T20:46:18.452448813Z,24.8,sinr,ue2_uhd
2025-01-29T20:46:18.941309813Z,24.92,sinr,ue2_uhd
2025-01-29T20:46:19.430285813Z,24.9,sinr,ue2_uhd
2025-01-29T20:46:19.919361813Z,25,sinr,ue2_uhd
2025-01-29T20:46:20.408513813Z,25.1,sinr,ue2_uhd
2025-01-29T20:46:20.897496813Z,24.91,sinr,ue2_uhd
2025-01-29T20:46:21.386667813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:21.875739813Z,24.86,sinr,ue2_uhd
2025-01-29T20:46:22.364597813Z,25.05,sinr,ue2_uhd
2025-01-29T20:46:22.853744813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:23.342375813Z,25.19,sinr,ue2_uhd
2025-01-29T20:46:23.831293813Z,25.05,sinr,ue2_uhd
2025-01-29T20:46:24.320201813Z,24.87,sinr,ue2_uhd
2025-01-29T20:46:24.809028813Z,24.92,sinr,ue2_uhd
2025-01-29T20:46:25.297915813Z,24.73,sinr,ue2_uhd
2025-01-29T20:46:25.786756813Z,24.69,sinr,ue2_uhd
2025-01-29T20:46:26.275524813Z,24.67,sinr,ue2_uhd
2025-01-29T20:46:26.764557813Z,24.67,sinr,ue2_uhd
2025-01-29T20:46:27.253503813Z,24.77,sinr,ue2_uhd
2025-01-29T20:46:27.742318813Z,24.63,sinr,ue2_uhd
2025-01-29T20:46:28.231229813Z,24.74,sinr,ue2_uhd
2025-01-29T20:46:28.719908813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:29.208717813Z,24.83,sinr,ue2_uhd
2025-01-29T20:46:29.697763813Z,24.79,sinr,ue2_uhd
2025-01-29T20:46:30.186848813Z,25.04,sinr,ue2_uhd
2025-01-29T20:46:30.675729813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:31.164592813Z,25.03,sinr,ue2_uhd
2025-01-29T20:46:31.653525813Z,24.78,sinr,ue2_uhd
2025-01-29T20:46:32.142697813Z,24.79,sinr,ue2_uhd
2025-01-29T20:46:32.631745813Z,24.93,sinr,ue2_uhd
2025-01-29T20:46:33.120824813Z,25.03,sinr,ue2_uhd
2025-01-29T20:46:33.609775813Z,25.02,sinr,ue2_uhd
2025-01-29T20:46:34.098675813Z,24.97,sinr,ue2_uhd
2025-01-29T20:46:34.587641813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:35.076675813Z,24.87,sinr,ue2_uhd
2025-01-29T20:46:35.565911813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:36.054613813Z,24.95,sinr,ue2_uhd
2025-01-29T20:46:36.543544813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:37.032368813Z,25.05,sinr,ue2_uhd
2025-01-29T20:46:37.521408813Z,24.87,sinr,ue2_uhd
2025-01-29T20:46:38.010347813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:38.499095813Z,25.07,sinr,ue2_uhd
2025-01-29T20:46:38.987930813Z,24.88,sinr,ue2_uhd
2025-01-29T20:46:39.476987813Z,25.03,sinr,ue2_uhd
2025-01-29T20:46:39.965811813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:40.454588813Z,25,sinr,ue2_uhd
2025-01-29T20:46:40.943240813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:41.432346813Z,25.07,sinr,ue2_uhd
2025-01-29T20:46:41.921069813Z,25.02,sinr,ue2_uhd
2025-01-29T20:46:42.409973813Z,24.87,sinr,ue2_uhd
2025-01-29T20:46:42.898778813Z,25.04,sinr,ue2_uhd
2025-01-29T20:46:43.387946813Z,25.02,sinr,ue2_uhd
2025-01-29T20:46:43.877096813Z,25.09,sinr,ue2_uhd
2025-01-29T20:46:44.366059813Z,24.94,sinr,ue2_uhd
2025-01-29T20:46:44.854787813Z,24.69,sinr,ue2_uhd
2025-01-29T20:46:45.343971813Z,24.99,sinr,ue2_uhd
2025-01-29T20:46:45.832908813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:46.321659813Z,24.9,sinr,ue2_uhd
2025-01-29T20:46:46.805850813Z,24.91,sinr,ue2_uhd
2025-01-29T20:46:47.294802813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:47.783959813Z,24.7,sinr,ue2_uhd
2025-01-29T20:46:48.272774813Z,24.73,sinr,ue2_uhd
2025-01-29T20:46:48.761305813Z,24.74,sinr,ue2_uhd
2025-01-29T20:46:49.250019813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:49.738842813Z,25.01,sinr,ue2_uhd
2025-01-29T20:46:50.227547813Z,24.69,sinr,ue2_uhd
2025-01-29T20:46:50.716018813Z,24.77,sinr,ue2_uhd
2025-01-29T20:46:51.204726813Z,24.78,sinr,ue2_uhd
2025-01-29T20:46:51.693917813Z,24.75,sinr,ue2_uhd
2025-01-29T20:46:52.183139813Z,24.83,sinr,ue2_uhd
2025-01-29T20:46:52.672252813Z,24.82,sinr,ue2_uhd
2025-01-29T20:46:53.161453813Z,24.9,sinr,ue2_uhd
2025-01-29T20:46:53.650650813Z,24.99,sinr,ue2_uhd
2025-01-29T20:46:54.139677813Z,24.79,sinr,ue2_uhd
2025-01-29T20:46:54.628983813Z,24.85,sinr,ue2_uhd
2025-01-29T20:46:55.117070813Z,24.75,sinr,ue2_uhd
2025-01-29T20:46:55.606055813Z,24.83,sinr,ue2_uhd
2025-01-29T20:46:56.094841813Z,24.87,sinr,ue2_uhd
2025-01-29T20:46:56.584150813Z,24.98,sinr,ue2_uhd
2025-01-29T20:46:57.073323813Z,24.81,sinr,ue2_uhd
2025-01-29T20:46:57.562463813Z,24.77,sinr,ue2_uhd
2025-01-29T20:46:58.051329813Z,24.84,sinr,ue2_uhd
2025-01-29T20:46:58.540362813Z,24.74,sinr,ue2_uhd
2025-01-29T20:46:59.029571813Z,24.81,sinr,ue2_uhd
2025-01-29T20:46:59.518833813Z,24.87,sinr,ue2_uhd
2025-01-29T20:47:00.007580813Z,24.99,sinr,ue2_uhd
2025-01-29T20:47:00.496711813Z,24.99,sinr,ue2_uhd
2025-01-29T20:47:00.985570813Z,24.79,sinr,ue2_uhd
2025-01-29T20:47:01.474821813Z,24.75,sinr,ue2_uhd
2025-01-29T20:47:01.963913813Z,24.77,sinr,ue2_uhd
2025-01-29T20:47:02.453179813Z,24.84,sinr,ue2_uhd
2025-01-29T20:47:02.942258813Z,24.97,sinr,ue2_uhd
2025-01-29T20:47:03.430319813Z,24.68,sinr,ue2_uhd
2025-01-29T20:47:03.918796813Z,24.84,sinr,ue2_uhd
2025-01-29T20:47:04.407143813Z,24.62,sinr,ue2_uhd
2025-01-29T20:47:04.895488813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:05.383942813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:05.872409813Z,24.49,sinr,ue2_uhd
2025-01-29T20:47:06.360983813Z,24.59,sinr,ue2_uhd
2025-01-29T20:47:06.849545813Z,24.39,sinr,ue2_uhd
2025-01-29T20:47:07.338098813Z,24.43,sinr,ue2_uhd
2025-01-29T20:47:07.826632813Z,24.44,sinr,ue2_uhd
2025-01-29T20:47:08.314486813Z,24.19,sinr,ue2_uhd
2025-01-29T20:47:08.802857813Z,24.36,sinr,ue2_uhd
2025-01-29T20:47:09.291052813Z,24.62,sinr,ue2_uhd
2025-01-29T20:47:09.779674813Z,24.59,sinr,ue2_uhd
2025-01-29T20:47:10.267951813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:10.755924813Z,24.53,sinr,ue2_uhd
2025-01-29T20:47:11.243872813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:11.732477813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:12.220573813Z,24.68,sinr,ue2_uhd
2025-01-29T20:47:12.709049813Z,24.76,sinr,ue2_uhd
2025-01-29T20:47:13.197287813Z,24.7,sinr,ue2_uhd
2025-01-29T20:47:13.686053813Z,24.74,sinr,ue2_uhd
2025-01-29T20:47:14.174917813Z,24.69,sinr,ue2_uhd
2025-01-29T20:47:14.663793813Z,24.66,sinr,ue2_uhd
2025-01-29T20:47:15.152730813Z,24.76,sinr,ue2_uhd
2025-01-29T20:47:15.641653813Z,24.73,sinr,ue2_uhd
2025-01-29T20:47:16.130795813Z,24.75,sinr,ue2_uhd
2025-01-29T20:47:16.619535813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:17.108879813Z,24.52,sinr,ue2_uhd
2025-01-29T20:47:17.598223813Z,24.33,sinr,ue2_uhd
2025-01-29T20:47:18.087664813Z,24.42,sinr,ue2_uhd
2025-01-29T20:47:18.576677813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:19.065409813Z,24.67,sinr,ue2_uhd
2025-01-29T20:47:19.554394813Z,24.72,sinr,ue2_uhd
2025-01-29T20:47:20.043387813Z,24.6,sinr,ue2_uhd
2025-01-29T20:47:20.532337813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:21.021146813Z,24.52,sinr,ue2_uhd
2025-01-29T20:47:21.510412813Z,24.72,sinr,ue2_uhd
2025-01-29T20:47:21.999594813Z,24.73,sinr,ue2_uhd
2025-01-29T20:47:22.488361813Z,24.72,sinr,ue2_uhd
2025-01-29T20:47:22.977397813Z,24.65,sinr,ue2_uhd
2025-01-29T20:47:23.466371813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:23.955425813Z,24.51,sinr,ue2_uhd
2025-01-29T20:47:24.444394813Z,24.49,sinr,ue2_uhd
2025-01-29T20:47:24.933135813Z,24.68,sinr,ue2_uhd
2025-01-29T20:47:25.422002813Z,24.65,sinr,ue2_uhd
2025-01-29T20:47:25.910601813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:26.399462813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:26.888725813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:27.377748813Z,24.46,sinr,ue2_uhd
2025-01-29T20:47:27.866558813Z,24.53,sinr,ue2_uhd
2025-01-29T20:47:28.355929813Z,24.72,sinr,ue2_uhd
2025-01-29T20:47:28.844755813Z,24.63,sinr,ue2_uhd
2025-01-29T20:47:29.333604813Z,24.69,sinr,ue2_uhd
2025-01-29T20:47:29.822406813Z,24.52,sinr,ue2_uhd
2025-01-29T20:47:30.311200813Z,24.51,sinr,ue2_uhd
2025-01-29T20:47:30.800272813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:31.289161813Z,24.47,sinr,ue2_uhd
2025-01-29T20:47:31.778235813Z,24.67,sinr,ue2_uhd
2025-01-29T20:47:32.267379813Z,24.64,sinr,ue2_uhd
2025-01-29T20:47:32.756449813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:33.245425813Z,24.61,sinr,ue2_uhd
2025-01-29T20:47:33.734446813Z,24.38,sinr,ue2_uhd
2025-01-29T20:47:34.223759813Z,24.4,sinr,ue2_uhd
2025-01-29T20:47:34.713107813Z,24.48,sinr,ue2_uhd
2025-01-29T20:47:35.202222813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:35.691217813Z,24.69,sinr,ue2_uhd
2025-01-29T20:47:36.180064813Z,24.6,sinr,ue2_uhd
2025-01-29T20:47:36.669337813Z,24.61,sinr,ue2_uhd
2025-01-29T20:47:37.158545813Z,24.59,sinr,ue2_uhd
2025-01-29T20:47:37.647796813Z,24.43,sinr,ue2_uhd
2025-01-29T20:47:38.137306813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:38.626389813Z,24.8,sinr,ue2_uhd
2025-01-29T20:47:39.115648813Z,24.64,sinr,ue2_uhd
2025-01-29T20:47:39.604677813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:40.093308813Z,24.53,sinr,ue2_uhd
2025-01-29T20:47:40.582380813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:41.071563813Z,24.65,sinr,ue2_uhd
2025-01-29T20:47:41.560794813Z,24.68,sinr,ue2_uhd
2025-01-29T20:47:42.050126813Z,24.67,sinr,ue2_uhd
2025-01-29T20:47:42.539484813Z,24.69,sinr,ue2_uhd
2025-01-29T20:47:43.028600813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:43.517703813Z,24.49,sinr,ue2_uhd
2025-01-29T20:47:44.007013813Z,24.55,sinr,ue2_uhd
2025-01-29T20:47:44.496484813Z,24.59,sinr,ue2_uhd
2025-01-29T20:47:44.985519813Z,24.63,sinr,ue2_uhd
2025-01-29T20:47:45.474774813Z,24.5,sinr,ue2_uhd
2025-01-29T20:47:45.963889813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:46.453362813Z,24.45,sinr,ue2_uhd
2025-01-29T20:47:46.942752813Z,24.44,sinr,ue2_uhd
2025-01-29T20:47:47.431942813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:47.921171813Z,24.62,sinr,ue2_uhd
2025-01-29T20:47:48.410320813Z,24.72,sinr,ue2_uhd
2025-01-29T20:47:48.899614813Z,24.69,sinr,ue2_uhd
2025-01-29T20:47:49.388749813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:49.878007813Z,24.64,sinr,ue2_uhd
2025-01-29T20:47:50.367270813Z,24.65,sinr,ue2_uhd
2025-01-29T20:47:50.855715813Z,24.61,sinr,ue2_uhd
2025-01-29T20:47:51.344239813Z,24.61,sinr,ue2_uhd
2025-01-29T20:47:51.832334813Z,24.62,sinr,ue2_uhd
2025-01-29T20:47:52.321446813Z,24.6,sinr,ue2_uhd
2025-01-29T20:47:52.810377813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:53.299449813Z,24.41,sinr,ue2_uhd
2025-01-29T20:47:53.787583813Z,24.41,sinr,ue2_uhd
2025-01-29T20:47:54.276159813Z,24.53,sinr,ue2_uhd
2025-01-29T20:47:54.763856813Z,24.56,sinr,ue2_uhd
2025-01-29T20:47:55.253144813Z,24.66,sinr,ue2_uhd
2025-01-29T20:47:55.741830813Z,24.59,sinr,ue2_uhd
2025-01-29T20:47:56.230022813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:56.718570813Z,24.54,sinr,ue2_uhd
2025-01-29T20:47:57.206904813Z,24.37,sinr,ue2_uhd
2025-01-29T20:47:57.696096813Z,24.6,sinr,ue2_uhd
2025-01-29T20:47:58.184809813Z,24.57,sinr,ue2_uhd
2025-01-29T20:47:58.673701813Z,24.62,sinr,ue2_uhd
2025-01-29T20:47:59.162291813Z,24.43,sinr,ue2_uhd
2025-01-29T20:47:59.650745813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:00.139538813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:00.628699813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:01.117594813Z,24.62,sinr,ue2_uhd
2025-01-29T20:48:01.606494813Z,24.6,sinr,ue2_uhd
2025-01-29T20:48:02.095772813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:02.584904813Z,24.58,sinr,ue2_uhd
2025-01-29T20:48:03.073750813Z,24.44,sinr,ue2_uhd
2025-01-29T20:48:03.562508813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:04.051843813Z,24.58,sinr,ue2_uhd
2025-01-29T20:48:04.540956813Z,24.63,sinr,ue2_uhd
2025-01-29T20:48:05.030085813Z,24.7,sinr,ue2_uhd
2025-01-29T20:48:05.519397813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:06.008513813Z,24.67,sinr,ue2_uhd
2025-01-29T20:48:06.497855813Z,24.61,sinr,ue2_uhd
2025-01-29T20:48:06.986894813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:07.476150813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:07.965305813Z,24.7,sinr,ue2_uhd
2025-01-29T20:48:08.454429813Z,24.5,sinr,ue2_uhd
2025-01-29T20:48:08.943184813Z,24.45,sinr,ue2_uhd
2025-01-29T20:48:09.432173813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:09.921229813Z,24.49,sinr,ue2_uhd
2025-01-29T20:48:10.410318813Z,24.63,sinr,ue2_uhd
2025-01-29T20:48:10.899424813Z,24.58,sinr,ue2_uhd
2025-01-29T20:48:11.387876813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:11.876872813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:12.365913813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:12.853986813Z,24.44,sinr,ue2_uhd
2025-01-29T20:48:13.342682813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:13.831244813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:14.319163813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:14.790235813Z,24.45,sinr,ue2_uhd
2025-01-29T20:48:15.265431813Z,24.49,sinr,ue2_uhd
2025-01-29T20:48:15.754198813Z,24.49,sinr,ue2_uhd
2025-01-29T20:48:16.242060813Z,24.39,sinr,ue2_uhd
2025-01-29T20:48:16.730941813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:17.219865813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:17.708300813Z,24.6,sinr,ue2_uhd
2025-01-29T20:48:18.196977813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:18.685423813Z,24.5,sinr,ue2_uhd
2025-01-29T20:48:19.174006813Z,24.43,sinr,ue2_uhd
2025-01-29T20:48:19.663004813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:20.152137813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:20.641069813Z,24.41,sinr,ue2_uhd
2025-01-29T20:48:21.129961813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:21.618864813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:22.107757813Z,24.32,sinr,ue2_uhd
2025-01-29T20:48:22.596678813Z,24.36,sinr,ue2_uhd
2025-01-29T20:48:23.085583813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:23.574466813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:24.063648813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:24.552712813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:25.041572813Z,24.63,sinr,ue2_uhd
2025-01-29T20:48:25.530341813Z,24.34,sinr,ue2_uhd
2025-01-29T20:48:26.019246813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:26.508181813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:26.997076813Z,24.59,sinr,ue2_uhd
2025-01-29T20:48:27.485768813Z,24.63,sinr,ue2_uhd
2025-01-29T20:48:27.974898813Z,24.39,sinr,ue2_uhd
2025-01-29T20:48:28.463796813Z,24.41,sinr,ue2_uhd
2025-01-29T20:48:28.952876813Z,24.37,sinr,ue2_uhd
2025-01-29T20:48:29.441781813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:29.930655813Z,24.45,sinr,ue2_uhd
2025-01-29T20:48:30.419480813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:30.908296813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:31.397254813Z,24.6,sinr,ue2_uhd
2025-01-29T20:48:31.885965813Z,24.47,sinr,ue2_uhd
2025-01-29T20:48:32.374723813Z,24.42,sinr,ue2_uhd
2025-01-29T20:48:32.863648813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:33.352570813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:33.841757813Z,24.64,sinr,ue2_uhd
2025-01-29T20:48:34.331026813Z,24.58,sinr,ue2_uhd
2025-01-29T20:48:34.819991813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:35.308555813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:35.797344813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:36.285926813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:36.774413813Z,24.59,sinr,ue2_uhd
2025-01-29T20:48:37.263423813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:37.752027813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:38.241191813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:38.730129813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:39.219150813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:39.707914813Z,24.47,sinr,ue2_uhd
2025-01-29T20:48:40.196801813Z,24.6,sinr,ue2_uhd
2025-01-29T20:48:40.685692813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:41.174311813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:41.663351813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:42.152588813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:42.641531813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:43.130342813Z,24.59,sinr,ue2_uhd
2025-01-29T20:48:43.619354813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:44.108194813Z,24.63,sinr,ue2_uhd
2025-01-29T20:48:44.596842813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:45.085744813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:45.574391813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:46.063257813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:46.552065813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:47.040997813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:47.529876813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:48.018519813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:48.507441813Z,24.51,sinr,ue2_uhd
2025-01-29T20:48:48.996330813Z,24.41,sinr,ue2_uhd
2025-01-29T20:48:49.485243813Z,24.57,sinr,ue2_uhd
2025-01-29T20:48:49.974091813Z,24.69,sinr,ue2_uhd
2025-01-29T20:48:50.462947813Z,24.55,sinr,ue2_uhd
2025-01-29T20:48:50.951824813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:51.441027813Z,24.38,sinr,ue2_uhd
2025-01-29T20:48:51.930004813Z,24.47,sinr,ue2_uhd
2025-01-29T20:48:52.418969813Z,24.49,sinr,ue2_uhd
2025-01-29T20:48:52.907939813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:53.397036813Z,24.56,sinr,ue2_uhd
2025-01-29T20:48:53.885857813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:54.374714813Z,24.39,sinr,ue2_uhd
2025-01-29T20:48:54.863642813Z,24.46,sinr,ue2_uhd
2025-01-29T20:48:55.352441813Z,24.39,sinr,ue2_uhd
2025-01-29T20:48:55.841470813Z,24.48,sinr,ue2_uhd
2025-01-29T20:48:56.330218813Z,24.6,sinr,ue2_uhd
2025-01-29T20:48:56.818964813Z,24.5,sinr,ue2_uhd
2025-01-29T20:48:57.307714813Z,24.65,sinr,ue2_uhd
2025-01-29T20:48:57.797032813Z,24.53,sinr,ue2_uhd
2025-01-29T20:48:58.286156813Z,24.39,sinr,ue2_uhd
2025-01-29T20:48:58.775179813Z,24.52,sinr,ue2_uhd
2025-01-29T20:48:59.263925813Z,24.54,sinr,ue2_uhd
2025-01-29T20:48:59.752794813Z,24.58,sinr,ue2_uhd
2025-01-29T20:49:00.241552813Z,24.53,sinr,ue2_uhd
2025-01-29T20:49:00.730617813Z,24.42,sinr,ue2_uhd
2025-01-29T20:49:01.219893813Z,24.52,sinr,ue2_uhd
2025-01-29T20:49:01.708872813Z,24.5,sinr,ue2_uhd
2025-01-29T20:49:02.197840813Z,24.51,sinr,ue2_uhd
2025-01-29T20:49:02.686892813Z,24.57,sinr,ue2_uhd
2025-01-29T20:49:03.175731813Z,24.54,sinr,ue2_uhd
2025-01-29T20:49:03.664520813Z,24.52,sinr,ue2_uhd
2025-01-29T20:49:04.153523813Z,24.38,sinr,ue2_uhd
2025-01-29T20:49:04.642358813Z,24.55,sinr,ue2_uhd
2025-01-29T20:49:05.131304813Z,24.55,sinr,ue2_uhd
2025-01-29T20:49:05.620415813Z,24.58,sinr,ue2_uhd
2025-01-29T20:49:06.108956813Z,24.62,sinr,ue2_uhd
2025-01-29T20:49:06.598034813Z,24.59,sinr,ue2_uhd
2025-01-29T20:49:07.087008813Z,24.54,sinr,ue2_uhd
